Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Category Id,Category Name,Customer Segment,Department Id,Department Name,Latitude,Longitude,Market,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Product Price,Shipping Mode,shipping_pressure_idx,mode_risk_flag,regional_congestion_idx,order_complexity_score,order_value_per_unit,profit_margin,high_discount_flag,benefit_per_unit,Actual_Late,Late_Probability,Risk_Category
DEBIT,1,42.49,169.96,29,Shop By Sport,Home Office,5,Golf,18.20840836,-66.37058258,Pacific Asia,29.99,0.15,39.99,0.25,5,199.95,169.96,42.49,Southeast Asia,39.99,First Class,0.1666666666666666,0,0.5522151898734177,0.4666666666666666,33.325,0.2114456332421,1,7.081666666666667,1,0.999195,High
PAYMENT,1,74.8,238.97,65,Consumer Electronics,Home Office,10,Technology,18.20238876,-66.03705597,Europe,13.91,0.06,252.88,0.31,1,252.88,238.97,74.8,Southern Europe,252.88,First Class,0.5,0,0.540751521566552,0.17,126.44,0.2946273830155979,0,37.4,1,0.999193,High
DEBIT,1,8.66,34.64,11,Fitness Accessories,Corporate,3,Footwear,42.39807892,-83.20157623,Europe,0.35,0.01,34.99,0.25,1,34.99,34.64,8.66,Western Europe,34.99,First Class,0.5,0,0.5572617350926394,0.1533333333333333,17.495,0.2406223951097527,0,4.33,1,0.999192,High
DEBIT,1,24.37,74.97,40,Accessories,Home Office,6,Outdoors,33.13901901,-117.0928192,LATAM,0.0,0.0,24.99,0.33,3,74.97,74.97,24.37,Central America,24.99,First Class,0.25,0,0.550160672624026,0.2833333333333333,18.7425,0.3207845202053442,0,6.0925,1,0.999192,High
DEBIT,1,120.95,251.98,43,Camping & Hiking,Home Office,7,Fan Shop,33.97396088,-118.1019516,LATAM,48.0,0.16,299.98,0.48,1,299.98,251.98,120.95,Central America,299.98,First Class,0.5,0,0.550160672624026,0.2033333333333333,149.99,0.4018539437836401,1,60.475,1,0.999192,High
DEBIT,1,177.65,377.98,45,Fishing,Consumer,7,Fan Shop,33.98527527,-117.3377075,Europe,22.0,0.06,399.98,0.47,1,399.98,377.98,177.65,Northern Europe,399.98,First Class,0.5,0,0.5410485933503836,0.17,199.99,0.4430395530949174,0,88.825,1,0.99919,High
DEBIT,1,18.59,45.33,36,Golf Balls,Consumer,6,Outdoors,18.25583649,-66.37055206,Europe,8.64,0.16,17.99,0.41,3,53.97,45.33,18.59,Northern Europe,17.99,First Class,0.25,0,0.5410485933503836,0.3366666666666666,13.4925,0.338184464253229,1,4.6475,1,0.999189,High
DEBIT,1,52.16,319.98,45,Fishing,Home Office,7,Fan Shop,18.28425026,-66.37055206,USCA,80.0,0.2,399.98,0.16,1,399.98,319.98,52.16,East of USA,399.98,First Class,0.5,0,0.5549381609607457,0.2166666666666666,199.99,0.1300813008130081,1,26.08,1,0.999186,High
DEBIT,1,-83.3,119.0,37,Electronics,Consumer,6,Outdoors,39.96376801,-75.60626221,Pacific Asia,8.96,0.07,31.99,-0.7,4,127.96,119.0,-83.3,Oceania,31.99,First Class,0.2,0,0.537626449543548,0.3733333333333333,25.592,-0.6459367245657569,0,-16.66,1,0.999186,High
DEBIT,1,14.4,29.99,29,Shop By Sport,Consumer,5,Golf,32.19956207,-111.0086136,USCA,10.0,0.25,39.99,0.48,1,39.99,29.99,14.4,East of USA,39.99,First Class,0.5,0,0.5549381609607457,0.2333333333333333,19.995,0.3513051963893632,1,7.2,1,0.999184,High
DEBIT,1,90.72,335.98,45,Fishing,Consumer,7,Fan Shop,35.0965271,-90.06786346,Africa,64.0,0.16,399.98,0.27,1,399.98,335.98,90.72,Central Africa,399.98,First Class,0.5,0,0.57006603081438,0.2033333333333333,199.99,0.2262456980398024,1,45.36,1,0.999182,High
DEBIT,1,41.0,327.98,45,Fishing,Consumer,7,Fan Shop,30.22239304,-95.88526154,USCA,72.0,0.18,399.98,0.13,1,399.98,327.98,41.0,US Center ,399.98,First Class,0.5,0,0.5585197934595525,0.21,199.99,0.1022494887525562,1,20.5,1,0.999179,High
DEBIT,1,72.0,150.0,24,Women's Apparel,Home Office,5,Golf,29.73966026,-98.10388947,Pacific Asia,50.0,0.25,50.0,0.48,4,200.0,150.0,72.0,West Asia,50.0,First Class,0.2,0,0.5579408086702793,0.4333333333333333,40.0,0.3582089552238806,1,14.4,1,0.999179,High
DEBIT,1,67.49,179.98,9,Cardio Equipment,Consumer,3,Footwear,26.19762421,-98.19145203,Europe,20.0,0.1,99.99,0.38,2,199.98,179.98,67.49,Western Europe,99.99,First Class,0.3333333333333333,0,0.5572617350926394,0.25,66.66,0.3358045576674295,0,22.496666666666663,1,0.999178,High
DEBIT,1,47.22,98.38,17,Cleats,Consumer,4,Apparel,45.67351914,-108.4880753,Pacific Asia,21.6,0.18,59.99,0.48,2,119.98,98.38,47.22,Oceania,59.99,First Class,0.3333333333333333,0,0.537626449543548,0.2766666666666666,39.99333333333333,0.3903124483385683,1,15.74,1,0.999178,High
DEBIT,1,73.48,149.96,29,Shop By Sport,Home Office,5,Golf,34.50935745,-117.3302917,Africa,49.99,0.25,39.99,0.49,5,199.95,149.96,73.48,West Africa,39.99,First Class,0.1666666666666666,0,0.5265683921837504,0.5,33.325,0.3656631002736999,1,12.246666666666668,1,0.999178,High
DEBIT,1,137.99,299.97,9,Cardio Equipment,Corporate,3,Footwear,32.74953461,-117.1046524,Europe,99.99,0.25,99.99,0.46,4,399.96,299.97,137.99,Western Europe,99.99,First Class,0.2,0,0.5572617350926394,0.4333333333333333,79.99199999999999,0.3441490422984837,1,27.598000000000003,1,0.999177,High
DEBIT,1,1.32,21.99,40,Accessories,Corporate,6,Outdoors,18.20951653,-66.37060547,Europe,3.0,0.12,24.99,0.06,1,24.99,21.99,1.32,Western Europe,24.99,First Class,0.5,0,0.5572617350926394,0.19,12.495,0.0507887649095806,1,0.66,1,0.999174,High
DEBIT,1,169.19,359.98,45,Fishing,Consumer,7,Fan Shop,32.68590164,-114.6244736,LATAM,40.0,0.1,399.98,0.47,1,399.98,359.98,169.19,Central America,399.98,First Class,0.5,0,0.550160672624026,0.1833333333333333,199.99,0.4219412439523168,0,84.595,1,0.999174,High
DEBIT,1,55.34,128.69,18,Men's Footwear,Home Office,4,Apparel,40.58462524,-122.4049454,LATAM,1.3,0.01,129.99,0.43,1,129.99,128.69,55.34,South America,129.99,First Class,0.5,0,0.544642104375685,0.1533333333333333,64.995,0.4224749980914573,0,27.67,1,0.999174,High
DEBIT,1,59.35,174.57,17,Cleats,Consumer,4,Apparel,18.2015667,-66.37054443,USCA,5.4,0.03,59.99,0.34,3,179.97,174.57,59.35,East of USA,59.99,First Class,0.25,0,0.5549381609607457,0.2933333333333333,44.9925,0.3279549096535337,0,14.8375,1,0.999173,High
DEBIT,1,-125.27,347.98,45,Fishing,Consumer,7,Fan Shop,34.62159348,-98.46929169,Pacific Asia,52.0,0.13,399.98,-0.36,1,399.98,347.98,-125.27,Southeast Asia,399.98,First Class,0.5,0,0.5522151898734177,0.1933333333333333,199.99,-0.3124095964886029,1,-62.635,1,0.999172,High
PAYMENT,1,161.27,335.98,45,Fishing,Corporate,7,Fan Shop,18.2599659,-66.37059021,LATAM,64.0,0.16,399.98,0.48,1,399.98,335.98,161.27,Central America,399.98,First Class,0.5,0,0.550160672624026,0.2033333333333333,199.99,0.4021896353932864,1,80.635,1,0.99917,High
PAYMENT,1,73.08,347.98,45,Fishing,Home Office,7,Fan Shop,18.21306038,-66.37062073,USCA,52.0,0.13,399.98,0.21,1,399.98,347.98,73.08,East of USA,399.98,First Class,0.5,0,0.5549381609607457,0.1933333333333333,199.99,0.1822534789765075,1,36.54,1,0.999166,High
DEBIT,1,42.5,212.5,24,Women's Apparel,Corporate,5,Golf,18.29023361,-66.37058258,Europe,37.5,0.15,50.0,0.2,5,250.0,212.5,42.5,Eastern Europe,50.0,First Class,0.1666666666666666,0,0.5477099236641222,0.4666666666666666,41.66666666666666,0.1693227091633466,1,7.083333333333333,1,0.99916,High
DEBIT,1,12.75,37.5,24,Women's Apparel,Home Office,5,Golf,33.05379868,-96.8314743,Europe,12.5,0.25,50.0,0.34,1,50.0,37.5,12.75,Western Europe,50.0,First Class,0.5,0,0.5572617350926394,0.2333333333333333,25.0,0.25,1,6.375,1,0.99916,High
DEBIT,1,46.88,211.16,17,Cleats,Corporate,4,Apparel,26.19086266,-97.69604492,USCA,28.8,0.12,59.99,0.22,4,239.96,211.16,46.88,US Center ,59.99,First Class,0.2,0,0.5585197934595525,0.3899999999999999,47.992,0.1945551128818061,1,9.376,1,0.999159,High
PAYMENT,1,64.35,128.69,18,Men's Footwear,Consumer,4,Apparel,33.10355759,-117.2678757,Pacific Asia,1.3,0.01,129.99,0.5,1,129.99,128.69,64.35,Eastern Asia,129.99,First Class,0.5,0,0.5416951469583049,0.1533333333333333,64.995,0.4912588747232612,0,32.175,1,0.999157,High
DEBIT,1,8.0,199.92,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,40.3957901,-111.5488815,LATAM,49.98,0.2,49.98,0.04,5,249.9,199.92,8.0,Central America,49.98,First Class,0.1666666666666666,0,0.550160672624026,0.4833333333333333,41.65,0.0318852132323634,1,1.3333333333333333,1,0.999156,High
DEBIT,1,22.44,254.96,17,Cleats,Corporate,4,Apparel,18.38011932,-66.18312836,LATAM,44.99,0.15,59.99,0.09,5,299.95,254.96,22.44,Central America,59.99,First Class,0.1666666666666666,0,0.550160672624026,0.4666666666666666,49.99166666666667,0.0745638810433626,1,3.74,1,0.999156,High
DEBIT,1,4.73,36.39,29,Shop By Sport,Corporate,5,Golf,18.27355957,-66.3705368,USCA,3.6,0.09,39.99,0.13,1,39.99,36.39,4.73,East of USA,39.99,First Class,0.5,0,0.5549381609607457,0.18,19.995,0.1153939985362283,0,2.365,1,0.999156,High
DEBIT,1,27.3,272.98,43,Camping & Hiking,Consumer,7,Fan Shop,18.20900917,-66.37059784,Europe,27.0,0.09,299.98,0.1,1,299.98,272.98,27.3,Eastern Europe,299.98,First Class,0.5,0,0.5477099236641222,0.18,149.99,0.0907037012426074,0,13.65,1,0.999156,High
DEBIT,1,122.99,299.99,45,Fishing,Home Office,7,Fan Shop,18.25500679,-66.37062073,Pacific Asia,100.0,0.25,399.98,0.41,1,399.98,299.99,122.99,Southeast Asia,399.98,First Class,0.5,0,0.5522151898734177,0.2333333333333333,199.99,0.3067235273579729,1,61.495,1,0.999156,High
DEBIT,1,203.34,442.04,68,Garden,Corporate,6,Outdoors,42.07277679,-87.80484772,Pacific Asia,90.54,0.17,532.58,0.46,1,532.58,442.04,203.34,Southeast Asia,532.58,First Class,0.5,0,0.5522151898734177,0.2066666666666666,266.29,0.3810862476104801,1,101.67,1,0.999155,High
DEBIT,1,25.2,335.98,45,Fishing,Consumer,7,Fan Shop,38.79064941,-90.61938477,Pacific Asia,64.0,0.16,399.98,0.08,1,399.98,335.98,25.2,Eastern Asia,399.98,First Class,0.5,0,0.5416951469583049,0.2033333333333333,199.99,0.0628460272332784,1,12.6,1,0.999153,High
DEBIT,1,44.89,172.66,76,Women's Clothing,Consumer,4,Apparel,33.52104187,-82.04935455,Pacific Asia,43.16,0.2,215.82,0.26,1,215.82,172.66,44.89,Southeast Asia,215.82,First Class,0.5,0,0.5522151898734177,0.2166666666666666,107.91,0.2070380961165944,1,22.445,1,0.99915,High
DEBIT,1,56.7,377.98,45,Fishing,Consumer,7,Fan Shop,18.28614807,-66.37062836,USCA,22.0,0.06,399.98,0.15,1,399.98,377.98,56.7,US Center ,399.98,First Class,0.5,0,0.5585197934595525,0.17,199.99,0.1414035612748765,0,28.35,1,0.99915,High
DEBIT,1,-12.1,191.99,48,Water Sports,Consumer,7,Fan Shop,33.76652145,-117.9461899,USCA,8.0,0.04,199.99,-0.06,1,199.99,191.99,-12.1,East of USA,199.99,First Class,0.5,0,0.5549381609607457,0.1633333333333333,99.995,-0.0602020000995074,0,-6.05,1,0.999149,High
DEBIT,1,-2.42,63.7,33,Golf Shoes,Corporate,6,Outdoors,35.11978149,-89.94573975,USCA,1.3,0.02,65.0,-0.04,1,65.0,63.7,-2.42,US Center ,65.0,First Class,0.5,0,0.5585197934595525,0.1566666666666666,32.5,-0.0366666666666666,0,-1.21,1,0.999149,High
DEBIT,1,15.83,71.97,40,Accessories,Corporate,6,Outdoors,18.22757149,-66.04361725,Africa,3.0,0.04,24.99,0.22,3,74.97,71.97,15.83,North Africa,24.99,First Class,0.25,0,0.5453837164004675,0.2966666666666667,18.7425,0.2083717256811899,0,3.9575,1,0.999149,High
PAYMENT,1,18.89,89.96,40,Accessories,Consumer,6,Outdoors,18.2556572,-66.37055206,Pacific Asia,10.0,0.1,24.99,0.21,4,99.96,89.96,18.89,West Asia,24.99,First Class,0.2,0,0.5579408086702793,0.3833333333333333,19.992,0.1871038034865293,0,3.778,1,0.999149,High
PAYMENT,1,6.83,136.5,24,Women's Apparel,Consumer,5,Golf,18.25077438,-66.37059021,Europe,13.5,0.09,50.0,0.05,3,150.0,136.5,6.83,Northern Europe,50.0,First Class,0.25,0,0.5410485933503836,0.3133333333333333,37.5,0.0452317880794701,0,1.7075,1,0.999148,High
PAYMENT,1,88.91,227.96,17,Cleats,Home Office,4,Apparel,18.2538414,-66.37051392,LATAM,12.0,0.05,59.99,0.39,4,239.96,227.96,88.91,Caribbean,59.99,First Class,0.2,0,0.5320455226115604,0.3666666666666667,47.992,0.3689824037184595,0,17.782,1,0.999145,High
DEBIT,1,-109.53,66.38,29,Shop By Sport,Home Office,5,Golf,33.94717026,-117.253624,LATAM,13.6,0.17,39.99,-1.65,2,79.98,66.38,-109.53,Central America,39.99,First Class,0.3333333333333333,0,0.550160672624026,0.2733333333333334,26.66,-1.3525561867127684,1,-36.51,1,0.999144,High
PAYMENT,1,178.47,387.98,45,Fishing,Consumer,7,Fan Shop,37.28698349,-121.9564514,Pacific Asia,12.0,0.03,399.98,0.46,1,399.98,387.98,178.47,Eastern Asia,399.98,First Class,0.5,0,0.5416951469583049,0.16,199.99,0.4450845428699685,0,89.235,1,0.999142,High
DEBIT,1,14.4,359.96,9,Cardio Equipment,Consumer,3,Footwear,29.86195946,-95.64417267,LATAM,40.0,0.1,99.99,0.04,4,399.96,359.96,14.4,Central America,99.99,First Class,0.2,0,0.550160672624026,0.3833333333333333,79.99199999999999,0.0359138068635275,0,2.88,1,0.999142,High
DEBIT,1,21.12,52.79,17,Cleats,Consumer,4,Apparel,18.24758339,-66.02545166,LATAM,7.2,0.12,59.99,0.4,1,59.99,52.79,21.12,Central America,59.99,First Class,0.5,0,0.550160672624026,0.19,29.995,0.3462862764387605,1,10.56,1,0.999141,High
DEBIT,1,10.0,99.96,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,18.22800636,-66.37055206,Africa,0.0,0.0,49.98,0.1,2,99.96,99.96,10.0,North Africa,49.98,First Class,0.3333333333333333,0,0.5453837164004675,0.2166666666666666,33.32,0.0990491283676703,0,3.333333333333333,1,0.999141,High
DEBIT,1,7.72,59.39,17,Cleats,Home Office,4,Apparel,33.9172287,-84.47109222,Pacific Asia,0.6,0.01,59.99,0.13,1,59.99,59.39,7.72,South Asia,59.99,First Class,0.5,0,0.5620778385332904,0.1533333333333333,29.995,0.1265781275618953,0,3.86,1,0.99914,High
DEBIT,1,34.75,124.12,13,Electronics,Consumer,3,Footwear,42.9666214,-78.74194336,USCA,3.84,0.03,31.99,0.28,4,127.96,124.12,34.75,West of USA ,31.99,First Class,0.2,0,0.5421780332453006,0.36,25.592,0.2694633995037221,0,6.95,1,0.99914,High
DEBIT,1,-23.99,29.99,29,Shop By Sport,Consumer,5,Golf,18.21143913,-66.37062073,Europe,10.0,0.25,39.99,-0.8,1,39.99,29.99,-23.99,Western Europe,39.99,First Class,0.5,0,0.5572617350926394,0.2333333333333333,19.995,-0.5852646987070016,1,-11.995,1,0.99914,High
DEBIT,1,4.07,8.66,74,Toys,Corporate,7,Fan Shop,35.28209686,-89.97310638,Pacific Asia,2.89,0.25,11.54,0.47,1,11.54,8.66,4.07,Oceania,11.54,First Class,0.5,0,0.537626449543548,0.2333333333333333,5.77,0.324561403508772,1,2.035,1,0.999138,High
DEBIT,1,11.25,149.99,48,Water Sports,Consumer,7,Fan Shop,41.49992752,-90.51541138,LATAM,50.0,0.25,199.99,0.08,1,199.99,149.99,11.25,South America,199.99,First Class,0.5,0,0.544642104375685,0.2333333333333333,99.995,0.0559729339768147,1,5.625,1,0.999138,High
DEBIT,1,21.29,54.6,29,Shop By Sport,Home Office,5,Golf,41.44056702,-81.70574188,Europe,5.4,0.09,30.0,0.39,2,60.0,54.6,21.29,Southern Europe,30.0,First Class,0.3333333333333333,0,0.540751521566552,0.2466666666666666,20.0,0.3490163934426229,0,7.096666666666667,1,0.999136,High
PAYMENT,1,-14.56,363.98,45,Fishing,Corporate,7,Fan Shop,18.28432274,-66.37055969,LATAM,36.0,0.09,399.98,-0.04,1,399.98,363.98,-14.56,South America,399.98,First Class,0.5,0,0.544642104375685,0.18,199.99,-0.0363110379570053,0,-7.28,1,0.999135,High
DEBIT,1,70.87,188.99,48,Water Sports,Consumer,7,Fan Shop,37.38002014,-122.0521698,Europe,11.0,0.06,199.99,0.38,1,199.99,188.99,70.87,Northern Europe,199.99,First Class,0.5,0,0.5410485933503836,0.17,99.995,0.3526046071943878,0,35.435,1,0.999135,High
DEBIT,1,104.98,299.95,17,Cleats,Corporate,4,Apparel,40.86587143,-73.87036896,Europe,0.0,0.0,59.99,0.35,5,299.95,299.95,104.98,Eastern Europe,59.99,First Class,0.1666666666666666,0,0.5477099236641222,0.4166666666666667,49.99166666666667,0.3488287090878884,0,17.496666666666666,1,0.999135,High
DEBIT,1,71.34,245.99,4,Basketball,Consumer,2,Fitness,33.12691498,-117.075058,Europe,54.0,0.18,299.99,0.29,1,299.99,245.99,71.34,Western Europe,299.99,First Class,0.5,0,0.5572617350926394,0.21,149.995,0.2370178411242898,1,35.67,1,0.999134,High
PAYMENT,1,38.09,104.93,37,Electronics,Corporate,6,Outdoors,18.20590019,-66.37055206,USCA,23.03,0.18,31.99,0.36,4,127.96,104.93,38.09,West of USA ,31.99,First Class,0.2,0,0.5421780332453006,0.41,25.592,0.2953629032258065,1,7.618,1,0.999134,High
DEBIT,1,156.78,319.97,9,Cardio Equipment,Consumer,3,Footwear,34.0086174,-117.7501831,LATAM,79.99,0.2,99.99,0.49,4,399.96,319.97,156.78,South America,99.99,First Class,0.2,0,0.544642104375685,0.4166666666666667,79.99199999999999,0.391011572226656,1,31.356,1,0.999134,High
DEBIT,1,46.4,159.99,48,Water Sports,Consumer,7,Fan Shop,41.49992752,-90.51541138,LATAM,40.0,0.2,199.99,0.29,1,199.99,159.99,46.4,South America,199.99,First Class,0.5,0,0.544642104375685,0.2166666666666666,99.995,0.2308572565799293,1,23.2,1,0.999134,High
DEBIT,1,53.46,148.5,29,Shop By Sport,Consumer,5,Golf,18.22756958,-66.04357147,LATAM,1.5,0.01,30.0,0.36,5,150.0,148.5,53.46,Caribbean,30.0,First Class,0.1666666666666666,0,0.5320455226115604,0.42,25.0,0.3540397350993377,0,8.91,1,0.999133,High
DEBIT,1,52.06,106.25,7,Hockey,Corporate,2,Fitness,18.28994942,-66.37056732,Pacific Asia,18.75,0.15,25.0,0.49,5,125.0,106.25,52.06,Southeast Asia,25.0,First Class,0.1666666666666666,0,0.5522151898734177,0.4666666666666666,20.83333333333333,0.4131746031746032,1,8.676666666666668,1,0.999133,High
DEBIT,1,117.44,260.98,43,Camping & Hiking,Consumer,7,Fan Shop,39.49591446,-98.98998261,LATAM,39.0,0.13,299.98,0.45,1,299.98,260.98,117.44,Central America,299.98,First Class,0.5,0,0.550160672624026,0.1933333333333333,149.99,0.390192039338162,1,58.72,1,0.999132,High
DEBIT,1,194.03,395.98,45,Fishing,Home Office,7,Fan Shop,29.38037109,-98.6422348,Pacific Asia,4.0,0.01,399.98,0.49,1,399.98,395.98,194.03,Oceania,399.98,First Class,0.5,0,0.537626449543548,0.1533333333333333,199.99,0.4838894707965484,0,97.015,1,0.999132,High
DEBIT,1,21.92,193.95,29,Shop By Sport,Corporate,5,Golf,18.25876999,-66.3705368,Pacific Asia,6.0,0.03,39.99,0.11,5,199.95,193.95,21.92,South Asia,39.99,First Class,0.1666666666666666,0,0.5620778385332904,0.4266666666666667,33.325,0.1090818611594924,0,3.6533333333333338,1,0.999132,High
PAYMENT,1,94.15,442.04,68,Garden,Consumer,6,Outdoors,18.20285606,-66.0370636,Pacific Asia,90.54,0.17,532.58,0.21,1,532.58,442.04,94.15,Eastern Asia,532.58,First Class,0.5,0,0.5416951469583049,0.2066666666666666,266.29,0.1764496420405562,1,47.075,1,0.999131,High
DEBIT,1,-306.88,395.98,45,Fishing,Home Office,7,Fan Shop,34.1137352,-118.1886444,Europe,4.0,0.01,399.98,-0.78,1,399.98,395.98,-306.88,Northern Europe,399.98,First Class,0.5,0,0.5410485933503836,0.1533333333333333,199.99,-0.7653249538630356,0,-153.44,1,0.999129,High
DEBIT,1,-14.69,129.99,18,Men's Footwear,Corporate,4,Apparel,41.75807953,-88.31352234,LATAM,0.0,0.0,129.99,-0.11,1,129.99,129.99,-14.69,Central America,129.99,First Class,0.5,0,0.550160672624026,0.15,64.995,-0.1121459653408657,0,-7.345,1,0.999129,High
PAYMENT,1,2.7,134.98,17,Cleats,Corporate,4,Apparel,29.69708443,-98.12406158,Africa,44.99,0.25,59.99,0.02,3,179.97,134.98,2.7,North Africa,59.99,First Class,0.25,0,0.5453837164004675,0.3666666666666667,44.9925,0.0149195999336906,1,0.675,1,0.999128,High
DEBIT,1,85.05,236.25,24,Women's Apparel,Corporate,5,Golf,18.22583389,-66.0473938,USCA,13.75,0.06,50.0,0.36,5,250.0,236.25,85.05,US Center ,50.0,First Class,0.1666666666666666,0,0.5585197934595525,0.4366666666666667,41.66666666666666,0.3388446215139442,0,14.175,1,0.999128,High
DEBIT,1,-99.0,180.0,24,Women's Apparel,Consumer,5,Golf,37.18563843,-93.30171204,USCA,20.0,0.1,50.0,-0.55,4,200.0,180.0,-99.0,East of USA,50.0,First Class,0.2,0,0.5549381609607457,0.3833333333333333,40.0,-0.4925373134328358,0,-19.8,1,0.999128,High
PAYMENT,1,-793.72,293.97,9,Cardio Equipment,Consumer,3,Footwear,34.12992477,-117.2789154,Pacific Asia,6.0,0.02,99.99,-2.7,3,299.97,293.97,-793.72,West Asia,99.99,First Class,0.25,0,0.5579408086702793,0.29,74.9925,-2.637206366082998,0,-198.43,1,0.999127,High
DEBIT,1,57.46,170.0,24,Women's Apparel,Consumer,5,Golf,18.39303207,-65.9779129,Pacific Asia,30.0,0.15,50.0,0.34,4,200.0,170.0,57.46,West Asia,50.0,First Class,0.2,0,0.5579408086702793,0.4000000000000001,40.0,0.2858706467661691,1,11.492,1,0.999126,High
DEBIT,1,180.09,375.19,62,Cameras ,Home Office,10,Technology,40.85054398,-73.93535614,Europe,76.85,0.17,452.04,0.48,1,452.04,375.19,180.09,Western Europe,452.04,First Class,0.5,0,0.5572617350926394,0.2066666666666666,226.02,0.3975145682500441,1,90.045,1,0.999124,High
DEBIT,1,16.88,225.0,24,Women's Apparel,Consumer,5,Golf,42.06867981,-87.76311493,USCA,25.0,0.1,50.0,0.08,5,250.0,225.0,16.88,East of USA,50.0,First Class,0.1666666666666666,0,0.5549381609607457,0.45,41.66666666666666,0.0672509960159362,0,2.813333333333333,1,0.999124,High
PAYMENT,1,30.42,90.0,24,Women's Apparel,Corporate,5,Golf,18.2130928,-66.37051392,Europe,10.0,0.1,50.0,0.34,2,100.0,90.0,30.42,Western Europe,50.0,First Class,0.3333333333333333,0,0.5572617350926394,0.25,33.333333333333336,0.3011881188118812,0,10.14,1,0.999124,High
DEBIT,1,82.72,175.99,48,Water Sports,Consumer,7,Fan Shop,36.97051239,-122.0238266,LATAM,24.0,0.12,199.99,0.47,1,199.99,175.99,82.72,South America,199.99,First Class,0.5,0,0.544642104375685,0.19,99.995,0.4115627643166326,1,41.36,1,0.999122,High
DEBIT,1,23.74,94.95,36,Golf Balls,Consumer,6,Outdoors,18.38011932,-66.18312836,Pacific Asia,5.0,0.05,19.99,0.25,5,99.95,94.95,23.74,West Asia,19.99,First Class,0.1666666666666666,0,0.5579408086702793,0.4333333333333333,16.658333333333335,0.2351659237246161,0,3.9566666666666666,1,0.999121,High
PAYMENT,1,12.49,110.49,18,Men's Footwear,Consumer,4,Apparel,37.047966,-76.39997101,Africa,19.5,0.15,129.99,0.11,1,129.99,110.49,12.49,North Africa,129.99,First Class,0.5,0,0.5453837164004675,0.1999999999999999,64.995,0.0953507901366516,1,6.245,1,0.999121,High
DEBIT,1,42.37,374.96,9,Cardio Equipment,Corporate,3,Footwear,40.64059448,-73.97518921,Europe,124.99,0.25,99.99,0.11,5,499.95,374.96,42.37,Eastern Europe,99.99,First Class,0.1666666666666666,0,0.5477099236641222,0.5,83.325,0.0845792993312705,1,7.0616666666666665,1,0.999121,High
DEBIT,1,2.6,129.99,18,Men's Footwear,Consumer,4,Apparel,18.20589829,-66.37060547,Europe,0.0,0.0,129.99,0.02,1,129.99,129.99,2.6,Western Europe,129.99,First Class,0.5,0,0.5572617350926394,0.15,64.995,0.019848843423162,0,1.3,1,0.99912,High
PAYMENT,1,-300.68,193.99,48,Water Sports,Corporate,7,Fan Shop,35.13143921,-106.5452042,USCA,6.0,0.03,199.99,-1.55,1,199.99,193.99,-300.68,East of USA,199.99,First Class,0.5,0,0.5549381609607457,0.16,99.995,-1.4959948256132145,0,-150.34,1,0.99912,High
DEBIT,1,86.18,237.41,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,18.23263359,-66.37059784,Europe,12.5,0.05,49.98,0.36,5,249.9,237.41,86.18,Southern Europe,49.98,First Class,0.1666666666666666,0,0.540751521566552,0.4333333333333333,41.65,0.3434834595456357,0,14.363333333333337,1,0.999118,High
